n,x,y,tipo,idx_unknown,u_num,u_a,EA
1343,0.34,0.52,Externo,-1,,1.7702001777777928e-07,
1344,0.36,0.52,Externo,-1,,3.478869333333328e-06,
1345,0.38,0.52,Externo,-1,,9.904225818548147e-06,
1346,0.4,0.52,Externo,-1,,1.8090238862222232e-05,
1347,0.42,0.52,Externo,-1,,2.6757209929955548e-05,
1348,0.44,0.52,Externo,-1,,3.4771851188148146e-05,
1349,0.46,0.52,Externo,-1,,4.119904256e-05,
1350,0.48,0.52,Externo,-1,,4.5342087213511106e-05,
1351,0.5,0.52,Externo,-1,,4.677146548148147e-05,
1352,0.52,0.52,Externo,-1,,4.5342087213511106e-05,
1353,0.54,0.52,Externo,-1,,4.119904255999999e-05,
1354,0.56,0.52,Externo,-1,,3.477185118814813e-05,
1355,0.58,0.52,Externo,-1,,2.675720992995557e-05,
1356,0.6,0.52,Externo,-1,,1.8090238862222232e-05,
1357,0.62,0.52,Externo,-1,,9.904225818548147e-06,
1358,0.64,0.52,Externo,-1,,3.478869333333328e-06,
1359,0.66,0.52,Externo,-1,,1.77020017777775e-07,
1360,0.68,0.52,Neumann,1224,-2.4891330940079803e-06,1.3699203678814925e-06,3.859053461889473e-06
1361,0.7000000000000001,0.52,Interno,1225,9.398033441194834e-07,8.350943004444481e-06,7.411139660324998e-06
1362,0.72,0.52,Interno,1226,1.4480304729570879e-05,2.2237827345066647e-05,7.757522615495768e-06
1363,0.74,0.52,Interno,1227,3.620759842639077e-05,4.386341470814815e-05,7.655816281757378e-06
1364,0.76,0.52,Interno,1228,6.611549662556448e-05,7.365488184888894e-05,7.539385223324455e-06
1365,0.78,0.52,Interno,1229,0.00010405944836777664,0.00011150147292728897,7.4420245595123295e-06
1366,0.8,0.52,Interno,1230,0.00014927477977215708,0.00015661072990814825,7.335950135991176e-06
1367,0.8200000000000001,0.52,Interno,1231,0.00020016406968692598,0.0002073532213930669,7.189151706140924e-06
1368,0.84,0.52,Interno,1232,0.00025412246832128444,0.00026109576988444437,6.9733015631599305e-06
1369,0.86,0.52,Interno,1233,0.0003073597454596559,0.0003140231774814814,6.6634320218255e-06
1370,0.88,0.52,Interno,1234,0.00035471177928034095,0.00036094845000817784,6.236670727836891e-06
1371,0.9,0.52,Interno,1235,0.0003894403150049489,0.0003951115195733336,5.6712045683847e-06
1372,0.92,0.52,Interno,1236,0.0004030209085750016,0.0004079664655625481,4.945556987546486e-06
1373,0.9400000000000001,0.52,Interno,1237,0.00038491913414540627,0.0003889572340622221,4.038099916815806e-06
1374,0.96,0.52,Interno,1238,0.0003223551340301863,0.0003252818557155557,2.926721685369443e-06
1375,0.98,0.52,Interno,1239,0.0002000565679352225,0.0002016451620105483,1.5885940753258105e-06
1376,1.0,0.52,Dirichlet,1240,0.0,-0.0,0.0
1377,0.0,0.54,Dirichlet,1241,0.0,0.0,0.0
1378,0.02,0.54,Interno,1242,0.00020146981566276337,0.0002030549860266667,1.5851703639033427e-06
1379,0.04,0.54,Interno,1243,0.0003250283244282145,0.0003279490514944,2.9207270661855294e-06
1380,0.06,0.54,Interno,1244,0.0003886662935097049,0.00039269638167039987,4.030088160694972e-06
1381,0.08,0.54,Interno,1245,0.00040763438533537616,0.00041257011882666646,4.935733491290295e-06
1382,0.1,0.54,Interno,1246,0.0003947005666346845,0.0004003599033600001,5.6593367253156344e-06
1383,0.12,0.54,Interno,1247,0.000360396027521227,0.00036661796864000004,6.221941118773021e-06
1384,0.14,0.54,Interno,1248,0.00031324957702720687,0.00031989378958506657,6.6442125578597e-06
1385,0.16,0.54,Interno,1249,0.00026001044933470765,0.0002669572849663998,6.946835631692122e-06
1386,0.18,0.54,Interno,1250,0.0002058593685096352,0.0002130105734400001,7.151204930364887e-06
1387,0.2,0.54,Interno,1251,0.00015460745560477577,0.00016188828330666668,7.280827701890911e-06
1388,0.22,0.54,Interno,1252,0.0001088816618347257,0.00011624641600000008,7.364754165274385e-06
1389,0.24,0.54,Interno,1253,7.029204743822265e-05,7.773976330240006e-05,7.44771586417741e-06
1390,0.26,0.54,Interno,1254,3.9562624251983464e-05,4.718787828906668e-05,7.625254037083215e-06
1391,0.28,0.54,Interno,1255,1.6548486966367625e-05,2.472959999999999e-05,8.181113033632366e-06
1392,0.3,0.54,Interno,1256,-2.1037167158896877e-07,9.966131840000018e-06,1.0176503511588987e-05
1393,0.32,0.54,Neumann,1257,-1.6074213139736928e-05,2.0926737066666658e-06,1.8166886846403594e-05
1394,0.34,0.54,Externo,-1,,1.8607846400000467e-08,
1395,0.36,0.54,Externo,-1,,2.4762384383999956e-06,
1396,0.38,0.54,Externo,-1,,8.118084906666664e-06,
1397,0.4,0.54,Externo,-1,,1.560272896e-05,
1398,0.42,0.54,Externo,-1,,2.366921535999998e-05,
1399,0.44,0.54,Externo,-1,,3.1200006417066666e-05,
1400,0.46,0.54,Externo,-1,,3.7272490214399996e-05,
1401,0.48,0.54,Externo,-1,,4.119904255999999e-05,
1402,0.5,0.54,Externo,-1,,4.2555642666666664e-05,
1403,0.52,0.54,Externo,-1,,4.119904255999998e-05,
1404,0.54,0.54,Externo,-1,,3.7272490214399975e-05,
1405,0.56,0.54,Externo,-1,,3.120000641706663e-05,
1406,0.58,0.54,Externo,-1,,2.3669215360000015e-05,
1407,0.6,0.54,Externo,-1,,1.560272896e-05,
1408,0.62,0.54,Externo,-1,,8.118084906666664e-06,
1409,0.64,0.54,Externo,-1,,2.4762384383999956e-06,
1410,0.66,0.54,Externo,-1,,1.8607846399999078e-08,
1411,0.68,0.54,Neumann,1258,-1.6074213139777426e-05,2.0926737066666823e-06,1.816688684644411e-05
1412,0.7000000000000001,0.54,Interno,1259,-2.103716715907351e-07,9.966131840000044e-06,1.0176503511590778e-05
1413,0.72,0.54,Interno,1260,1.6548486966386446e-05,2.4729599999999994e-05,8.181113033613548e-06
1414,0.74,0.54,Interno,1261,3.9562624252019006e-05,4.718787828906668e-05,7.625254037047673e-06
1415,0.76,0.54,Interno,1262,7.029204743827192e-05,7.773976330240006e-05,7.447715864128133e-06
1416,0.78,0.54,Interno,1263,0.00010888166183478705,0.00011624641600000007,7.364754165213019e-06
1417,0.8,0.54,Interno,1264,0.00015460745560484635,0.00016188828330666684,7.280827701820492e-06
1418,0.8200000000000001,0.54,Interno,1265,0.00020585936850971246,0.00021301057344000026,7.1512049302878e-06
1419,0.84,0.54,Interno,1266,0.00026001044933478636,0.0002669572849663999,6.946835631613517e-06
1420,0.86,0.54,Interno,1267,0.00031324957702728574,0.00031989378958506657,6.644212557780824e-06
1421,0.88,0.54,Interno,1268,0.0003603960275213054,0.00036661796864000004,6.221941118694633e-06
1422,0.9,0.54,Interno,1269,0.00039470056663475875,0.0004003599033600001,5.659336725241367e-06
1423,0.92,0.54,Interno,1270,0.00040763438533544317,0.0004125701188266667,4.935733491223508e-06
1424,0.9400000000000001,0.54,Interno,1271,0.0003886662935097629,0.00039269638167039976,4.030088160636859e-06
1425,0.96,0.54,Interno,1272,0.0003250283244282564,0.0003279490514944002,2.9207270661437876e-06
1426,0.98,0.54,Interno,1273,0.00020146981566278733,0.00020305498602666682,1.5851703638794902e-06
1427,1.0,0.54,Dirichlet,1274,0.0,-0.0,0.0
1428,0.0,0.56,Dirichlet,1275,0.0,0.0,0.0
1429,0.02,0.56,Interno,1276,0.00020380499149376334,0.00020538451639308638,1.579524899323042e-06
1430,0.04,0.56,Interno,1277,0.0003294531996940066,0.00033236408923780744,2.9108895438008267e-06
1431,0.06,0.56,Interno,1278,0.00039487975562652847,0.00039889680259602955,4.017046969501082e-06
1432,0.08,0.56,Interno,1279,0.00041529804110296644,0.00042021798241975293,4.919941316786493e-06
1433,0.1,0.56,Interno,1280,0.00040345508442516623,0.0004090956640711114,5.640579645945182e-06
1434,0.12,0.56,Interno,1281,0.000369875588752231,0.0003760747057303704,6.199116978139441e-06
1435,0.14,0.56,Interno,1282,0.00032309458315801223,0.0003297095476919308,6.614964533918557e-06
1436,0.16,0.56,Interno,1283,0.00026987867593328144,0.0002767856175483258,6.906941615044337e-06
1437,0.18,0.56,Interno,1284,0.0002154358618797586,0.00022252938126222232,7.093519382463722e-06
1438,0.2,0.56,Interno,1285,0.00016361376634290765,0.00017080704012641977,7.193273783512121e-06
1439,0.22,0.56,Interno,1286,0.00011708607250892502,0.00012431187361185194,7.225801102926914e-06
1440,0.24,0.56,Interno,1287,7.75268379275358e-05,8.474022810358523e-05,7.213390176049429e-06
1441,0.26,0.56,Interno,1288,4.577423879324094e-05,5.295615152481977e-05,7.181912731578832e-06
1442,0.28,0.56,Interno,1289,2.2001315177743084e-05,2.9144673848888883e-05,7.143358671145799e-06
1443,0.3,0.56,Interno,1290,6.0170322967325204e-06,1.2953733499259283e-05,6.936701202526762e-06
1444,0.32,0.56,Interno,1291,-1.542460571850915e-06,3.6247496375308654e-06,5.16721020938178e-06
1445,0.34,0.56,Neumann,1292,7.325513076638514e-06,1.1184033943703663e-07,7.2136727372014775e-06
1446,0.36,0.56,Externo,-1,,1.1896866588444388e-06,
1447,0.38,0.56,Externo,-1,,5.550042579753079e-06,
1448,0.4,0.56,Externo,-1,,1.1886890856296295e-05,
1449,0.42,0.56,Externo,-1,,1.897024474074072e-05,
1450,0.44,0.56,Externo,-1,,2.5708595599486406e-05,
1451,0.46,0.56,Externo,-1,,3.1200006417066646e-05,
1452,0.48,0.56,Externo,-1,,3.477185118814813e-05,
1453,0.5,0.56,Externo,-1,,3.6009200197530835e-05,
1454,0.52,0.56,Externo,-1,,3.4771851188148126e-05,
1455,0.54,0.56,Externo,-1,,3.120000641706663e-05,
1456,0.56,0.56,Externo,-1,,2.5708595599486375e-05,
1457,0.58,0.56,Externo,-1,,1.8970244740740738e-05,
1458,0.6,0.56,Externo,-1,,1.1886890856296295e-05,
1459,0.62,0.56,Externo,-1,,5.550042579753079e-06,
1460,0.64,0.56,Externo,-1,,1.189686658844439e-06,
1461,0.66,0.56,Neumann,1293,7.325513076658708e-06,1.1184033943703953e-07,7.213672737221668e-06
1462,0.68,0.56,Interno,1294,-1.5424605718496728e-06,3.6247496375308865e-06,5.1672102093805595e-06
1463,0.7000000000000001,0.56,Interno,1295,6.017032296745005e-06,1.2953733499259311e-05,6.9367012025143065e-06
1464,0.72,0.56,Interno,1296,2.2001315177769844e-05,2.9144673848888883e-05,7.143358671119039e-06
1465,0.74,0.56,Interno,1297,4.577423879328235e-05,5.295615152481977e-05,7.181912731537422e-06
1466,0.76,0.56,Interno,1298,7.752683792759068e-05,8.474022810358523e-05,7.213390175994555e-06
1467,0.78,0.56,Interno,1299,0.00011708607250899203,0.00012431187361185194,7.225801102859911e-06
1468,0.8,0.56,Interno,1300,0.00016361376634298376,0.00017080704012641993,7.1932737834361725e-06
1469,0.8200000000000001,0.56,Interno,1301,0.00021543586187984122,0.0002225293812622225,7.093519382381268e-06
1470,0.84,0.56,Interno,1302,0.000269878675933366,0.0002767856175483258,6.906941614959769e-06
1471,0.86,0.56,Interno,1303,0.00032309458315809674,0.0003297095476919308,6.614964533834043e-06
1472,0.88,0.56,Interno,1304,0.0003698755887523147,0.0003760747057303703,6.199116978055632e-06
1473,0.9,0.56,Interno,1305,0.0004034550844252445,0.0004090956640711113,5.640579645866794e-06
1474,0.92,0.56,Interno,1306,0.0004152980411030381,0.00042021798241975304,4.919941316714935e-06
1475,0.9400000000000001,0.56,Interno,1307,0.0003948797556265892,0.0003988968025960295,4.0170469694403126e-06
1476,0.96,0.56,Interno,1308,0.00032945319969405096,0.00033236408923780755,2.9108895437565912e-06
1477,0.98,0.56,Interno,1309,0.00020380499149378841,0.00020538451639308655,1.5795248992981324e-06
1478,1.0,0.56,Dirichlet,1310,0.0,-0.0,0.0
1479,0.0,0.58,Dirichlet,1311,0.0,0.0,0.0
1480,0.02,0.58,Interno,1312,0.00020703018876386354,0.00020860190807514068,1.5717193112771432e-06
1481,0.04,0.58,Interno,1313,0.0003355810647320731,0.0003384784395377777,2.8973748057046166e-06
1482,0.06,0.58,Interno,1314,0.00040350737897687776,0.00040750671111111105,3.999332134233284e-06
1483,0.08,0.58,Interno,1315,0.00042596791084504215,0.00043086678346714047,4.8988726220983115e-06
1484,0.1,0.58,Interno,1316,0.0004156780268634843,0.00042129422570666685,5.616198843182542e-06
1485,0.12,0.58,Interno,1317,0.00038315103578678974,0.0003893214547512888,6.1704189644990566e-06
1486,0.14,0.58,Interno,1318,0.00033692835991148756,0.00034350784964740723,6.57948973591967e-06
1487,0.16,0.58,Interno,1319,0.00028379856485394095,0.000290658640782222,6.8600759282810495e-06
1488,0.18,0.58,Interno,1320,0.00022900534467355563,0.0002360325740117334,7.027229338177761e-06
1489,0.2,0.58,Interno,1321,0.00017644471118988475,0.0001835383497007407,7.0936385108559584e-06
1490,0.22,0.58,Interno,1322,0.0001288521011840616,0.0001359198366748445,7.067735490782893e-06
1491,0.24,0.58,Interno,1323,8.798162065741822e-05,9.493006108444446e-05,6.948440427026231e-06
1492,0.26,0.58,Interno,1324,5.478458309941486e-05,6.149397018074072e-05,6.709387081325861e-06
1493,0.28,0.58,Interno,1325,2.9610055949642884e-05,3.5859971003733294e-05,6.24991505409041e-06
1494,0.3,0.58,Interno,1326,1.249282551125262e-05,1.7740243982222226e-05,5.247418470969605e-06
1495,0.32,0.58,Interno,1327,3.662756538319529e-06,6.439831445807394e-06,2.7770749074878645e-06
1496,0.34,0.58,Neumann,1328,4.113228191602435e-06,9.74501048888882e-07,3.1387271427135534e-06
1497,0.36,0.58,Externo,-1,,1.77384106666667e-07,
1498,0.38,0.58,Externo,-1,,2.794388843140748e-06,
1499,0.4,0.58,Externo,-1,,7.568388551111126e-06,
1500,0.42,0.58,Externo,-1,,1.3312184664177788e-05,
1501,0.44,0.58,Externo,-1,,1.897024474074076e-05,
1502,0.46,0.58,Externo,-1,,2.366921536000002e-05,
1503,0.48,0.58,Externo,-1,,2.675720992995557e-05,
1504,0.5,0.58,Externo,-1,,2.7831871407407426e-05,
1505,0.52,0.58,Externo,-1,,2.6757209929955565e-05,
1506,0.54,0.58,Externo,-1,,2.3669215360000015e-05,
1507,0.56,0.58,Externo,-1,,1.8970244740740738e-05,
1508,0.58,0.58,Externo,-1,,1.3312184664177803e-05,
1509,0.6,0.58,Externo,-1,,7.568388551111126e-06,
1510,0.62,0.58,Externo,-1,,2.794388843140748e-06,
1511,0.64,0.58,Externo,-1,,1.7738410666666698e-07,
1512,0.66,0.58,Neumann,1329,4.113228191599125e-06,9.745010488888905e-07,3.1387271427102347e-06
1513,0.68,0.58,Interno,1330,3.662756538329403e-06,6.4398314458074225e-06,2.7770749074780194e-06
1514,0.7000000000000001,0.58,Interno,1331,1.249282551127517e-05,1.7740243982222263e-05,5.247418470947092e-06
1515,0.72,0.58,Interno,1332,2.9610055949677907e-05,3.585997100373331e-05,6.2499150540554e-06
1516,0.74,0.58,Interno,1333,5.4784583099463146e-05,6.14939701807407e-05,6.70938708127756e-06
1517,0.76,0.58,Interno,1334,8.798162065747913e-05,9.493006108444446e-05,6.948440426965326e-06
1518,0.78,0.58,Interno,1335,0.00012885210118413414,0.00013591983667484445,7.067735490710306e-06
1519,0.8,0.58,Interno,1336,0.0001764447111899666,0.00018353834970074088,7.093638510774264e-06
1520,0.8200000000000001,0.58,Interno,1337,0.00022900534467364388,0.00023603257401173352,7.027229338089642e-06
1521,0.84,0.58,Interno,1338,0.00028379856485403066,0.000290658640782222,6.860075928191332e-06
1522,0.86,0.58,Interno,1339,0.00033692835991157673,0.00034350784964740723,6.579489735830495e-06
1523,0.88,0.58,Interno,1340,0.00038315103578687783,0.0003893214547512888,6.170418964410965e-06
1524,0.9,0.58,Interno,1341,0.0004156780268635668,0.00042129422570666685,5.6161988431000344e-06
1525,0.92,0.58,Interno,1342,0.0004259679108451177,0.00043086678346714063,4.898872622022905e-06
1526,0.9400000000000001,0.58,Interno,1343,0.00040350737897694195,0.0004075067111111109,3.999332134168936e-06
1527,0.96,0.58,Interno,1344,0.0003355810647321203,0.00033847843953777794,2.8973748056576164e-06
1528,0.98,0.58,Interno,1345,0.00020703018876388975,0.00020860190807514084,1.5717193112510953e-06
1529,1.0,0.58,Dirichlet,1346,0.0,-0.0,0.0
1530,0.0,0.6,Dirichlet,1347,0.0,0.0,0.0
1531,0.02,0.6,Interno,1348,0.0002110976301219042,0.00021265941693629625,1.5617868143920626e-06
1532,0.04,0.6,Interno,1349,0.0003433376699634702,0.0003462179680711111,2.880298107640867e-06
1533,0.06,0.6,Interno,1350,0.0004144672731186819,0.0004184445110044443,3.9772378857624185e-06
1534,0.08,0.6,Interno,1351,0.000439570905947793,0.00044444406973629606,4.87316378850307e-06
1535,0.1,0.6,Interno,1352,0.0004313192299462126,0.0004369066666666669,5.587436720454273e-06
1536,0.12,0.6,Interno,1353,0.00040020697077160043,0.0004063450953955555,6.138124623955078e-06
1537,0.14,0.6,Interno,1354,0.000354779811906071,0.0003613216343229628,6.541822416891794e-06
1538,0.16,0.6,Interno,1355,0.00030185038518010547,0.00030866370104888863,6.81331586878316e-06
1539,0.18,0.6,Interno,1356,0.0002467035028923566,0.0002536684475733334,6.964944680976819e-06
1540,0.2,0.6,Interno,1357,0.0001932909336006336,0.00020029629629629624,7.005362695662625e-06
1541,0.22,0.6,Interno,1358,0.00014441636179892163,0.00015135341681777784,6.937055018856216e-06
1542,0.24,0.6,Interno,1359,0.00010191183156769676,0.00010866314353777779,6.751311970081025e-06
1543,0.26,0.6,Interno,1360,6.680783011577717e-05,7.322633405629628e-05,6.4185039405191075e-06
1544,0.28,0.6,Interno,1361,3.949772755054496e-05,4.537066837333329e-05,5.872940822788329e-06
1545,0.3,0.6,Interno,1362,1.9878208415514693e-05,2.4888888888888903e-05,5.01068047337421e-06
1546,0.32,0.6,Interno,1363,7.338626316337508e-06,1.1165981202962952e-05,3.827354886625444e-06
1547,0.34,0.6,Interno,1364,-5.466387627459e-19,3.295295715555542e-06,3.295295715556089e-06
1548,0.36,0.6,Neumann,1365,-8.943946272529554e-06,1.8361002666666602e-07,9.12755629919622e-06
1549,0.38,0.6,Externo,-1,,6.451321362962979e-07,
1550,0.4,0.6,Externo,-1,,3.4844444444444538e-06,
1551,0.42,0.6,Externo,-1,,7.568388551111114e-06,
1552,0.44,0.6,Externo,-1,,1.1886890856296307e-05,
1553,0.46,0.6,Externo,-1,,1.5602728960000016e-05,
1554,0.48,0.6,Externo,-1,,1.8090238862222232e-05,
1555,0.5,0.6,Externo,-1,,1.896296296296297e-05,
1556,0.52,0.6,Externo,-1,,1.809023886222223e-05,
1557,0.54,0.6,Externo,-1,,1.560272896e-05,
1558,0.56,0.6,Externo,-1,,1.1886890856296293e-05,
1559,0.58,0.6,Externo,-1,,7.568388551111126e-06,
1560,0.6,0.6,Externo,-1,,3.4844444444444533e-06,
1561,0.62,0.6,Externo,-1,,6.451321362962979e-07,
1562,0.64,0.6,Neumann,1366,-8.943946272555355e-06,1.8361002666666602e-07,9.12755629922202e-06
1563,0.66,0.6,Interno,1367,-1.0270274485458387e-19,3.2952957155555624e-06,3.295295715555665e-06
1564,0.68,0.6,Interno,1368,7.338626316354921e-06,1.1165981202962988e-05,3.827354886608067e-06
1565,0.7000000000000001,0.6,Interno,1369,1.9878208415545556e-05,2.4888888888888947e-05,5.010680473343391e-06
1566,0.72,0.6,Interno,1370,3.949772755058746e-05,4.537066837333329e-05,5.872940822745828e-06
1567,0.74,0.6,Interno,1371,6.680783011583235e-05,7.322633405629626e-05,6.418503940463908e-06
1568,0.76,0.6,Interno,1372,0.00010191183156776417,0.00010866314353777779,6.7513119700136144e-06
1569,0.78,0.6,Interno,1373,0.00014441636179899977,0.0001513534168177778,6.937055018778018e-06
1570,0.8,0.6,Interno,1374,0.0001932909336007211,0.00020029629629629643,7.00536269557532e-06
1571,0.8200000000000001,0.6,Interno,1375,0.00024670350289245064,0.00025366844757333345,6.964944680882819e-06
1572,0.84,0.6,Interno,1376,0.0003018503851801998,0.00030866370104888874,6.813315868688943e-06
1573,0.86,0.6,Interno,1377,0.0003547798119061646,0.00036132163432296276,6.541822416798173e-06
1574,0.88,0.6,Interno,1378,0.00040020697077169237,0.0004063450953955555,6.138124623863137e-06
1575,0.9,0.6,Interno,1379,0.0004313192299463005,0.0004369066666666668,5.58743672036629e-06
1576,0.92,0.6,Interno,1380,0.0004395709059478727,0.0004444440697362962,4.873163788423544e-06
1577,0.9400000000000001,0.6,Interno,1381,0.0004144672731187474,0.00041844451100444424,3.977237885696824e-06
1578,0.96,0.6,Interno,1382,0.00034333766996351797,0.00034621796807111124,2.8802981075932706e-06
1579,0.98,0.6,Interno,1383,0.00021109763012193154,0.0002126594169362964,1.5617868143648762e-06
1580,1.0,0.6,Dirichlet,1384,0.0,-0.0,0.0
1581,0.0,0.62,Dirichlet,1385,0.0,0.0,0.0
1582,0.02,0.62,Interno,1386,0.00021594054666679183,0.00021749023865015303,1.5496919833612045e-06
1583,0.04,0.62,Interno,1387,0.00035261710650616977,0.00035547674244740756,2.859635941237788e-06
1584,0.06,0.62,Interno,1388,0.00042763885706842354,0.00043158969938962956,3.950842321206018e-06
1585,0.08,0.62,Interno,1389,0.00045599319927841075,0.0004608363394288196,4.843140150408837e-06
1586,0.1,0.62,Interno,1390,0.0004502901124982688,0.0004558452045511113,5.555092052842532e-06
1587,0.12,0.62,Interno,1391,0.00042099570698119507,0.0004270995624087704,6.103855427575325e-06
1588,0.14,0.62,Interno,1392,0.0003766550119429768,0.0003831599635041974,6.504951561220557e-06
1589,0.16,0.62,Interno,1393,0.00032410406324974244,0.00033087594192592577,6.771878676183334e-06
1590,0.18,0.62,Interno,1394,0.00026867139847507174,0.0002755868596366223,6.91546116155054e-06
1591,0.2,0.62,Interno,1395,0.00021436913383001332,0.00022131189431308645,6.942760483073123e-06
1592,0.22,0.62,Interno,1396,0.00016407386797242021,0.00017092917073825194,6.855302765831721e-06
1593,0.24,0.62,Interno,1397,0.0001196975977387288,0.00012634403574518518,6.646438006456385e-06
1594,0.26,0.62,Interno,1398,8.234809609489396e-05,8.864647671308637e-05,6.298380618192413e-06
1595,0.28,0.62,Interno,1399,5.247511201185158e-05,5.825768361528886e-05,5.782571603437285e-06
1596,0.3,0.62,Interno,1400,2.9989876506144663e-05,3.506575461925928e-05,5.075878113114619e-06
1597,0.32,0.62,Interno,1401,1.4333310003802605e-05,1.8550545238597524e-05,4.217235234794919e-06
1598,0.34,0.62,Interno,1402,4.532788630719988e-06,7.897661037037018e-06,3.36487240631703e-06
1599,0.36,0.62,Interno,1403,7.652942678442604e-19,2.101593884444448e-06,2.101593884443683e-06
1600,0.38,0.62,Neumann,1404,7.1135202184604565e-06,5.800176481975292e-08,7.055518453640704e-06
1601,0.4,0.62,Externo,-1,,6.451321362962978e-07,
1602,0.42,0.62,Externo,-1,,2.7943888431407385e-06,
1603,0.44,0.62,Externo,-1,,5.55004257975309e-06,
1604,0.46,0.62,Externo,-1,,8.11808490666667e-06,
1605,0.48,0.62,Externo,-1,,9.904225818548145e-06,
1606,0.5,0.62,Externo,-1,,1.054103486419753e-05,
1607,0.52,0.62,Externo,-1,,9.904225818548145e-06,
1608,0.54,0.62,Externo,-1,,8.118084906666664e-06,
1609,0.56,0.62,Externo,-1,,5.550042579753079e-06,
1610,0.58,0.62,Externo,-1,,2.794388843140748e-06,
1611,0.6,0.62,Externo,-1,,6.45132136296298e-07,
1612,0.62,0.62,Neumann,1405,7.113520218460436e-06,5.8001764819752904e-08,7.055518453640683e-06
1613,0.64,0.62,Interno,1406,1.4378384279641748e-19,2.101593884444448e-06,2.101593884444304e-06
1614,0.66,0.62,Interno,1407,4.532788630732827e-06,7.897661037037052e-06,3.3648724063042244e-06
1615,0.68,0.62,Interno,1408,1.433331000382948e-05,1.8550545238597568e-05,4.217235234768088e-06
1616,0.7000000000000001,0.62,Interno,1409,2.9989876506184074e-05,3.5065754619259336e-05,5.075878113075263e-06
1617,0.72,0.62,Interno,1410,5.24751120119015e-05,5.825768361528886e-05,5.782571603387364e-06
1618,0.74,0.62,Interno,1411,8.234809609495516e-05,8.864647671308637e-05,6.29838061813121e-06
1619,0.76,0.62,Interno,1412,0.00011969759773880153,0.00012634403574518518,6.646438006383649e-06
1620,0.78,0.62,Interno,1413,0.0001640738679725031,0.00017092917073825194,6.855302765748834e-06
1621,0.8,0.62,Interno,1414,0.00021436913383010583,0.00022131189431308647,6.942760482980641e-06
1622,0.8200000000000001,0.62,Interno,1415,0.00026867139847517045,0.00027558685963662244,6.915461161451986e-06
1623,0.84,0.62,Interno,1416,0.0003241040632498412,0.00033087594192592577,6.771878676084563e-06
1624,0.86,0.62,Interno,1417,0.00037665501194307375,0.0003831599635041974,6.504951561123629e-06
1625,0.88,0.62,Interno,1418,0.0004209957069812898,0.00042709956240877034,6.103855427480511e-06
1626,0.9,0.62,Interno,1419,0.00045029011249835866,0.0004558452045511112,5.555092052752543e-06
1627,0.92,0.62,Interno,1420,0.000455993199278492,0.00046083633942881974,4.843140150327739e-06
1628,0.9400000000000001,0.62,Interno,1421,0.00042763885706849174,0.00043158969938962934,3.950842321137605e-06
1629,0.96,0.62,Interno,1422,0.0003526171065062196,0.0003554767424474076,2.859635941188023e-06
1630,0.98,0.62,Interno,1423,0.00021594054666682007,0.00021749023865015322,1.5496919833331508e-06
1631,1.0,0.62,Dirichlet,1424,0.0,-0.0,0.0
1632,0.0,0.64,Dirichlet,1425,0.0,0.0,0.0
1633,0.02,0.64,Interno,1426,0.00022146914997454026,0.00022300444444444444,1.535294469904181e-06
1634,0.04,0.64,Interno,1427,0.0003632739221804134,0.00036610906958506665,2.8351474046532307e-06
1635,0.06,0.64,Interno,1428,0.0004428512987697407,0.00044677117160106663,3.919872831325947e-06
1636,0.08,0.64,Interno,1429,0.00047506517863327115,0.0004798737794844443,4.8086008511731494e-06
1637,0.1,0.64,Interno,1430,0.0004724453519690244,0.00047796453376000033,5.519181790975935e-06
1638,0.12,0.64,Interno,1431,0.0004454159053600723,0.00045148394837333345,6.0680430132611625e-06
1639,0.14,0.64,Interno,1432,0.0004025130845449232,0.00040898305574684445,6.469971201921235e-06
1640,0.16,0.64,Interno,1433,0.00035059265266797624,0.0003573304350037332,6.7377823357569816e-06
1641,0.18,0.64,Interno,1434,0.00029502679178638634,0.0003019086233600001,6.881831573613765e-06
1642,0.2,0.64,Interno,1435,0.0002398905908127076,0.00024679991068444443,6.9093198717368296e-06
1643,0.22,0.64,Interno,1436,0.0001881381001574141,0.00019496151722666672,6.823417069252627e-06
1644,0.24,0.64,Interno,1437,0.00014176769785343454,0.00014839015451306668,6.622456659632138e-06
1645,0.26,0.64,Interno,1438,0.00010197586768279825,0.00010827596941084442,6.3001017280461705e-06
1646,0.28,0.64,Interno,1439,6.929717725269989e-05,7.514587136e-05,5.848694107300108e-06
1647,0.3,0.64,Interno,1440,4.3727002581102056e-05,4.899624277333337e-05,5.2692401922313116e-06
1648,0.32,0.64,Interno,1441,2.4828306659232953e-05,2.9415032604444435e-05,4.586725945211482e-06
1649,0.34,0.64,Interno,1442,1.1853258310681718e-05,1.569323308373332e-05,3.839974773051603e-06
1650,0.36,0.64,Interno,1443,3.953921463252566e-06,6.925739622400008e-06,2.9718181591474426e-06
1651,0.38,0.64,Interno,1444,-7.638119601865653e-19,2.101593884444448e-06,2.101593884445212e-06
1652,0.4,0.64,Neumann,1445,-8.943946272538014e-06,1.83610026666666e-07,9.12755629920468e-06
1653,0.42,0.64,Externo,-1,,1.7738410666666576e-07,
1654,0.44,0.64,Externo,-1,,1.1896866588444422e-06,
1655,0.46,0.64,Externo,-1,,2.476238438399998e-06,
1656,0.48,0.64,Externo,-1,,3.478869333333328e-06,
1657,0.5,0.64,Externo,-1,,3.852060444444442e-06,
